spotify_id,spotify_uri,album,name,popularity,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1l58W8SbF8vSr1sALVn8RL,spotify:track:1l58W8SbF8vSr1sALVn8RL,...And Justice for All (Remastered Deluxe Box Set),"Master of Puppets (Live at Hammersmith Odeon, London, England - October 10th, 1988)",12,1988-09-07,6,0.327,0.93,4,-9.347,0,0.0774,0.000779,0.346,0.38,0.289,113.996,457458,4
2sSHuk7iy3IvQ4PXgzzx23,spotify:track:2sSHuk7iy3IvQ4PXgzzx23,...And Justice for All (Remastered Deluxe Box Set),"Damage, Inc. (Live at Hammersmith Odeon, London, England - October 10th, 1988)",11,1988-09-07,7,0.314,0.939,4,-9.926,0,0.0628,0.00114,0.0768,0.136,0.169,97.909,238178,4
5wuFtUUpxn5ctIl91H99iT,spotify:track:5wuFtUUpxn5ctIl91H99iT,...And Justice for All (Remastered Deluxe Box Set),"One (Live at Hammersmith Odeon, London, England - October 10th, 1988)",11,1988-09-07,8,0.391,0.884,7,-10.491,1,0.0922,0.0101,0.152,0.982,0.164,101.185,492632,3
3oNq8FKanmPX1UjRtq0iMi,spotify:track:3oNq8FKanmPX1UjRtq0iMi,...And Justice for All (Remastered Deluxe Box Set),"Seek & Destroy (Live at Hammersmith Odeon, London, England - October 10th, 1988)",10,1988-09-07,9,0.347,0.859,4,-9.624,0,0.0751,0.0174,0.198,0.887,0.538,154.37,417181,4
5MMVLkOm66oLrcrASViy10,spotify:track:5MMVLkOm66oLrcrASViy10,...And Justice for All (Remastered Deluxe Box Set),"…And Justice for All (Live at Hammersmith Odeon, London, England - October 10th, 1988)",10,1988-09-07,10,0.332,0.837,4,-9.685,0,0.0504,0.003,0.309,0.678,0.216,93.365,425095,4
2KFGkFdOTfgoju3WIry4Lb,spotify:track:2KFGkFdOTfgoju3WIry4Lb,...And Justice for All (Remastered Deluxe Box Set),"Encore Jam (Live at Hammersmith Odeon, London, England - October 10th, 1988)",10,1988-09-07,11,0.27,0.479,4,-16.216,0,0.101,0.0163,0.0605,0.936,0.487,141.406,62255,3
7l6TlRA1TIz86kd6yaiy3o,spotify:track:7l6TlRA1TIz86kd6yaiy3o,...And Justice for All (Remastered Deluxe Box Set),"Creeping Death (Live at Hammersmith Odeon, London, England - October 10th, 1988)",10,1988-09-07,12,0.33,0.865,4,-10.525,0,0.0651,0.00605,0.438,0.313,0.385,117.749,433178,4
4uxBqPqO4WGfqC55V74vVu,spotify:track:4uxBqPqO4WGfqC55V74vVu,...And Justice for All (Remastered Deluxe Box Set),"Fade to Black (Live at Hammersmith Odeon, London, England - October 10th, 1988)",12,1988-09-07,13,0.322,0.718,4,-10.854,0,0.0471,0.00938,0.281,0.118,0.204,110.66,406509,4
0BuFOLTOpEuMGxPYQ9oSF3,spotify:track:0BuFOLTOpEuMGxPYQ9oSF3,...And Justice for All (Remastered Deluxe Box Set),"Guitar Solo (Live at Hammersmith Odeon, London, England - October 10th, 1988)",10,1988-09-07,14,0.248,0.663,4,-12.142,0,0.116,0.491,0.711,0.346,0.366,137.135,375602,4
2gMIW81bhtIYmtIlWeiAIE,spotify:track:2gMIW81bhtIYmtIlWeiAIE,...And Justice for All (Remastered Deluxe Box Set),"Battery (Live at Hammersmith Odeon, London, England - October 10th, 1988)",10,1988-09-07,15,0.333,0.922,0,-10.651,1,0.0568,0.00819,0.46,0.68,0.12,103.756,293955,4
0hibExezrpZ2pYjoO6QGMu,spotify:track:0hibExezrpZ2pYjoO6QGMu,...And Justice for All (Remastered Deluxe Box Set),"Encore Jam #2 (Live at Hammersmith Odeon, London, England - October 10th, 1988)",11,1988-09-07,16,0.379,0.713,4,-12.858,0,0.0747,0.0188,0.282,0.458,0.235,101.12,211831,3
5OIOqaW1dRxLVDwP33X2Yl,spotify:track:5OIOqaW1dRxLVDwP33X2Yl,...And Justice for All (Remastered Deluxe Box Set),"Last Caress (Live at Hammersmith Odeon, London, England - October 10th, 1988)",10,1988-09-07,17,0.445,0.869,0,-10.857,1,0.0472,0.0853,0.221,0.392,0.587,105.718,80445,4
1gfnAorOU9koVI5BXfO1Zk,spotify:track:1gfnAorOU9koVI5BXfO1Zk,...And Justice for All (Remastered Deluxe Box Set),"Am I Evil? (Live at Hammersmith Odeon, London, England - October 10th, 1988)",10,1988-09-07,18,0.256,0.87,5,-11.283,1,0.0539,0.109,0.747,0.383,0.383,89.818,225080,4
3MVAGlWfAtxbLj6BUDCSCI,spotify:track:3MVAGlWfAtxbLj6BUDCSCI,...And Justice for All (Remastered Deluxe Box Set),"Whiplash (Live at Hammersmith Odeon, London, England - October 10th, 1988)",10,1988-09-07,19,0.347,0.91,4,-10.954,0,0.0691,0.0101,0.401,0.0621,0.14,98.736,240896,4
42dfYXttelgVOAeyhh4YLk,spotify:track:42dfYXttelgVOAeyhh4YLk,...And Justice for All (Remastered Deluxe Box Set),Eye of the Beholder (Radio Edit),14,1988-09-07,20,0.654,0.785,4,-8.215,0,0.0672,0.00204,0.000649,0.189,0.595,122.822,358164,4
16TNLEg96SqzRWAj7N6PRY,spotify:track:16TNLEg96SqzRWAj7N6PRY,...And Justice for All (Remastered Deluxe Box Set),One (Radio Edit),34,1988-09-07,21,0.445,0.652,7,-8.745,1,0.0588,0.00204,0.00582,0.324,0.686,103.515,302397,4
2EjLNIcHeveAoGOsLep9hj,spotify:track:2EjLNIcHeveAoGOsLep9hj,...And Justice for All (Remastered Deluxe Box Set),…And Justice for All (Radio Edit),15,1988-09-07,22,0.567,0.811,9,-7.756,1,0.141,7.91e-05,0.0233,0.0591,0.423,87.397,359937,4
7tMEtQJVbpxX41EMnZWVXN,spotify:track:7tMEtQJVbpxX41EMnZWVXN,...And Justice for All (Remastered Deluxe Box Set),"Blackened (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",10,1988-09-07,1,0.23,0.972,6,-10.542,0,0.0858,0.136,0.493,0.152,0.132,200.004,121658,4
65Hebav5wAOGrP0bXrmkuC,spotify:track:65Hebav5wAOGrP0bXrmkuC,...And Justice for All (Remastered Deluxe Box Set),"For Whom the Bell Tolls (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",10,1988-09-07,2,0.383,0.886,4,-9.946,1,0.0546,0.183,0.377,0.168,0.184,139.138,269468,4
5lUd9ENONb8KUM4q6kOFUR,spotify:track:5lUd9ENONb8KUM4q6kOFUR,...And Justice for All (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",11,1988-09-07,3,0.338,0.884,0,-10.56,1,0.0699,0.278,0.0674,0.513,0.332,100.046,370559,4
28PqhPAvIHNvXajkIF67KD,spotify:track:28PqhPAvIHNvXajkIF67KD,...And Justice for All (Remastered Deluxe Box Set),"Leper Messiah (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",11,1988-09-07,4,0.368,0.87,2,-10.986,1,0.109,0.348,0.0506,0.752,0.35,149.041,345460,4
4yAMy7hpd6iaC4rJr05jWG,spotify:track:4yAMy7hpd6iaC4rJr05jWG,...And Justice for All (Remastered Deluxe Box Set),"Harvester of Sorrow (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",10,1988-09-07,5,0.479,0.854,5,-10.863,1,0.0547,0.359,0.11,0.658,0.336,106.174,312391,4
5snB8QbNcYt33SRud9rRqB,spotify:track:5snB8QbNcYt33SRud9rRqB,...And Justice for All (Remastered Deluxe Box Set),"Eye of the Beholder (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",10,1988-09-07,6,0.404,0.89,0,-10.73,1,0.0644,0.266,0.00182,0.686,0.314,133.154,366401,4
1UyVDPdABrEtpOhlYzC2G3,spotify:track:1UyVDPdABrEtpOhlYzC2G3,...And Justice for All (Remastered Deluxe Box Set),"Bass Solo (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",10,1988-09-07,7,0.302,0.324,9,-19.352,0,0.0594,0.204,0.818,0.35,0.151,96.355,377951,3
4UHJ9zxx7ijcsBUyYtIyz5,spotify:track:4UHJ9zxx7ijcsBUyYtIyz5,...And Justice for All (Remastered Deluxe Box Set),"Master of Puppets (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",10,1988-09-07,8,0.365,0.917,4,-10.519,0,0.08,0.0987,0.141,0.357,0.356,118.043,448589,4
19SpcKizLoQyQA2hUDLjiB,spotify:track:19SpcKizLoQyQA2hUDLjiB,...And Justice for All (Remastered Deluxe Box Set),"One (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",16,1988-09-07,9,0.429,0.9,0,-11.433,1,0.133,0.0949,0.142,0.899,0.0981,105.797,488648,3
5gtL0vEYAt17hlYYmybCPD,spotify:track:5gtL0vEYAt17hlYYmybCPD,...And Justice for All (Remastered Deluxe Box Set),"Seek & Destroy (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",10,1988-09-07,10,0.306,0.893,5,-9.737,1,0.218,0.11,0.0664,0.372,0.418,162.555,429415,4
2txgX6WmaxDIMCGYKiXwkT,spotify:track:2txgX6WmaxDIMCGYKiXwkT,...And Justice for All (Remastered Deluxe Box Set),"…And Justice for All (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",10,1988-09-07,11,0.361,0.881,4,-9.222,0,0.0773,0.0326,0.419,0.937,0.223,94.509,587389,4
6mvGEiKgOMhvcne5OPgnxm,spotify:track:6mvGEiKgOMhvcne5OPgnxm,...And Justice for All (Remastered Deluxe Box Set),"Encore Jam (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",10,1988-09-07,12,0.377,0.838,0,-10.858,1,0.0825,0.00314,0.75,0.371,0.478,142.778,49438,5
2rpkMLRfT4lfedET8Ju61U,spotify:track:2rpkMLRfT4lfedET8Ju61U,...And Justice for All (Remastered Deluxe Box Set),"Creeping Death (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",10,1988-09-07,13,0.351,0.946,9,-9.339,1,0.0985,0.00235,0.337,0.319,0.186,121.826,414272,4
4WBxUABsLqzgozGib9vm0s,spotify:track:4WBxUABsLqzgozGib9vm0s,...And Justice for All (Remastered Deluxe Box Set),"Fade to Black (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",11,1988-09-07,14,0.383,0.82,11,-8.461,0,0.081,0.0118,0.344,0.336,0.254,118.115,392573,4
2eekACG9TnZlGCg6aHhgyw,spotify:track:2eekACG9TnZlGCg6aHhgyw,...And Justice for All (Remastered Deluxe Box Set),"Guitar Solo (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",10,1988-09-07,15,0.243,0.746,2,-11.762,0,0.158,0.517,0.924,0.625,0.357,143.356,353181,4
6FLtX7QwJGlxPEGPT5TSDn,spotify:track:6FLtX7QwJGlxPEGPT5TSDn,...And Justice for All (Remastered Deluxe Box Set),"Battery (Live at Long Beach Arena, Long Beach, CA - December 7th, 1988)",10,1988-09-07,16,0.389,0.974,4,-8.633,1,0.0888,0.0107,0.643,0.672,0.116,109.515,284776,4
5xbBhdk7SnrKncLtEGAM4S,spotify:track:5xbBhdk7SnrKncLtEGAM4S,...And Justice for All (Remastered Deluxe Box Set),"Last Caress (Live at UIC Pavilion, Chicago IL - November 17th, 1988)",10,1988-09-07,17,0.406,0.946,0,-8.549,1,0.0519,0.347,2.27e-05,0.688,0.722,105.348,79626,4
2BrsvszX6wJ6A3wlcLRmrP,spotify:track:2BrsvszX6wJ6A3wlcLRmrP,...And Justice for All (Remastered Deluxe Box Set),"Am I Evil? (Live at UIC Pavilion, Chicago IL - November 17th, 1988)",10,1988-09-07,18,0.357,0.97,5,-8.847,1,0.11,0.425,0.169,0.49,0.292,91.227,225052,4
4eScTACL90fG3EcPryIFNV,spotify:track:4eScTACL90fG3EcPryIFNV,...And Justice for All (Remastered Deluxe Box Set),"Whiplash (Live at UIC Pavilion, Chicago IL - November 17th, 1988)",10,1988-09-07,19,0.199,0.988,0,-8.761,1,0.157,0.176,0.0427,0.69,0.0529,195.25,232184,4
7qRxAH7ZRB2Ita3mebXfR3,spotify:track:7qRxAH7ZRB2Ita3mebXfR3,Master of Puppets (Remastered),Battery (Remastered),50,1986-03-03,1,0.48,0.923,11,-8.793,0,0.0682,0.000211,0.531,0.106,0.44,96.535,312360,4
5cW3DEWYYv0tXZMwcUZNRg,spotify:track:5cW3DEWYYv0tXZMwcUZNRg,Master of Puppets (Remastered),Master Of Puppets (Remastered),53,1986-03-03,2,0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,515387,4
6ZertsLLGL2puI2Vj5iy5T,spotify:track:6ZertsLLGL2puI2Vj5iy5T,Master of Puppets (Remastered),The Thing That Should Not Be (Remastered),47,1986-03-03,3,0.679,0.716,9,-10.14,1,0.0313,0.000108,0.349,0.126,0.485,111.827,396107,4
5Nu6hybktveVXtgD7hDLVD,spotify:track:5Nu6hybktveVXtgD7hDLVD,Master of Puppets (Remastered),Welcome Home (Sanitarium) (Remastered),50,1986-03-03,4,0.309,0.767,0,-9.676,1,0.033,0.000305,0.151,0.0967,0.413,97.944,387147,4
2CbYOuq9uxqclV21HJaJ4B,spotify:track:2CbYOuq9uxqclV21HJaJ4B,Master of Puppets (Remastered),Disposable Heroes (Remastered),48,1986-03-03,5,0.264,0.931,4,-7.615,0,0.0928,4.75e-05,0.454,0.0897,0.414,90.246,496627,4
6yyionnLDzrrSET4pGoFSX,spotify:track:6yyionnLDzrrSET4pGoFSX,Master of Puppets (Remastered),Leper Messiah (Remastered),46,1986-03-03,6,0.38,0.8,4,-8.617,1,0.0695,5.19e-05,0.735,0.321,0.574,138.714,339880,4
1J6aXHOMNalN2YGLpVAD7e,spotify:track:1J6aXHOMNalN2YGLpVAD7e,Master of Puppets (Remastered),Orion (Remastered),47,1986-03-03,7,0.367,0.672,9,-10.014,1,0.0378,0.0013,0.899,0.111,0.382,128.497,507227,4
5PZ03nZ4rF3dG1QH7NeXMp,spotify:track:5PZ03nZ4rF3dG1QH7NeXMp,Master of Puppets (Remastered),"Damage, Inc. (Remastered)",46,1986-03-03,8,0.366,0.848,11,-10.575,0,0.157,0.000506,0.476,0.12,0.162,92.172,332467,4
7wz8LNfmGZ3C0PwKW9LdDg,spotify:track:7wz8LNfmGZ3C0PwKW9LdDg,Master of Puppets (Remastered Deluxe Box Set),Battery (Remastered),62,1986-03-03,1,0.48,0.923,11,-8.793,0,0.0682,0.000211,0.531,0.106,0.44,96.535,312360,4
54bm2e3tk8cliUz3VSdCPZ,spotify:track:54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered Deluxe Box Set),Master of Puppets (Remastered),75,1986-03-03,2,0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,515387,4
0Zo0GJhGcT2qKFb5NxY3Vf,spotify:track:0Zo0GJhGcT2qKFb5NxY3Vf,Master of Puppets (Remastered Deluxe Box Set),The Thing That Should Not Be (Remastered),54,1986-03-03,3,0.679,0.716,9,-10.14,1,0.0313,0.000108,0.349,0.126,0.485,111.827,396107,4
7LHZ7HA45ezKcdN8sBrBuS,spotify:track:7LHZ7HA45ezKcdN8sBrBuS,Master of Puppets (Remastered Deluxe Box Set),Welcome Home (Sanitarium) (Remastered),60,1986-03-03,4,0.309,0.767,0,-9.676,1,0.033,0.000305,0.151,0.0967,0.413,97.944,387147,4
2a2le1M7cmvdrg1QHH7H53,spotify:track:2a2le1M7cmvdrg1QHH7H53,Master of Puppets (Remastered Deluxe Box Set),Disposable Heroes (Remastered),53,1986-03-03,5,0.264,0.931,4,-7.615,0,0.0928,4.75e-05,0.454,0.0897,0.414,90.246,496627,4
6u5I4WWb8KDN559xT2hrQ6,spotify:track:6u5I4WWb8KDN559xT2hrQ6,Master of Puppets (Remastered Deluxe Box Set),Leper Messiah (Remastered),51,1986-03-03,6,0.38,0.8,4,-8.617,1,0.0695,5.19e-05,0.735,0.321,0.574,138.714,339880,4
4xyWJM4kscTROV2RESdwpd,spotify:track:4xyWJM4kscTROV2RESdwpd,Master of Puppets (Remastered Deluxe Box Set),Orion (Remastered),56,1986-03-03,7,0.367,0.672,9,-10.014,1,0.0378,0.0013,0.899,0.111,0.382,128.497,507227,4
5X5wkmwPA1rQwtBdh2SNTv,spotify:track:5X5wkmwPA1rQwtBdh2SNTv,Master of Puppets (Remastered Deluxe Box Set),"Damage, Inc. (Remastered)",49,1986-03-03,8,0.366,0.848,11,-10.575,0,0.157,0.000506,0.476,0.12,0.162,92.172,332467,4
5MPaHxi6OEy4fONENMppzE,spotify:track:5MPaHxi6OEy4fONENMppzE,Master of Puppets (Remastered Deluxe Box Set),"Battery (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",32,1986-03-03,1,0.312,0.986,0,-9.717,1,0.0623,0.131,0.903,0.611,0.152,95.861,231880,4
3KBV5vBS4IHHGJUbhEOGmB,spotify:track:3KBV5vBS4IHHGJUbhEOGmB,Master of Puppets (Remastered Deluxe Box Set),"Master of Puppets (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",30,1986-03-03,2,0.283,0.975,4,-9.345,0,0.125,0.268,0.522,0.706,0.21,116.699,498027,4
1qw7mRwbQeqtYEzHcSjHej,spotify:track:1qw7mRwbQeqtYEzHcSjHej,Master of Puppets (Remastered Deluxe Box Set),"For Whom The Bell Tolls (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",30,1986-03-03,3,0.203,0.945,9,-8.955,1,0.097,0.225,0.0625,0.469,0.283,141.182,254505,4
4zgTI0e8YRXLelOGqOXUik,spotify:track:4zgTI0e8YRXLelOGqOXUik,Master of Puppets (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",27,1986-03-03,4,0.245,0.903,0,-10.269,1,0.148,0.0758,0.439,0.87,0.134,121.294,426464,4
5I8h6gZ2PEAyoZEKxJpU4z,spotify:track:5I8h6gZ2PEAyoZEKxJpU4z,Master of Puppets (Remastered Deluxe Box Set),"The Thing That Should Not Be (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",25,1986-03-03,5,0.278,0.992,8,-9.37,1,0.0992,0.234,0.227,0.938,0.0384,125.03,374753,4
01ilZoPfh3JyL097Ll6SHN,spotify:track:01ilZoPfh3JyL097Ll6SHN,Master of Puppets (Remastered Deluxe Box Set),"(Anesthesia) - Pulling Teeth (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",25,1986-03-03,6,0.258,0.674,2,-13.341,1,0.0692,0.893,0.802,0.526,0.291,124.085,177253,4
39aJnLL9VGNcKBG29j5DdJ,spotify:track:39aJnLL9VGNcKBG29j5DdJ,Master of Puppets (Remastered Deluxe Box Set),"Damage, Inc. (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",23,1986-03-03,7,0.248,0.988,4,-9.289,0,0.0976,0.0716,0.692,0.881,0.177,97.749,265269,4
0nF6TJKROXMxOieBcRPJuv,spotify:track:0nF6TJKROXMxOieBcRPJuv,Master of Puppets (Remastered Deluxe Box Set),"Fade to Black (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",27,1986-03-03,8,0.249,0.925,11,-8.524,0,0.152,0.199,0.121,0.392,0.334,119.109,407670,4
7nv45gVMZDS6uCw6KTrKyC,spotify:track:7nv45gVMZDS6uCw6KTrKyC,Master of Puppets (Remastered Deluxe Box Set),"Seek & Destroy (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",26,1986-03-03,9,0.231,0.966,4,-9.212,0,0.133,0.163,0.237,0.753,0.356,157.456,441605,4
6incUowGV7Ag5t2iahKPby,spotify:track:6incUowGV7Ag5t2iahKPby,Master of Puppets (Remastered Deluxe Box Set),"Creeping Death (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",23,1986-03-03,10,0.235,0.987,4,-8.677,0,0.143,0.108,0.624,0.93,0.115,128.81,382278,4
4ZzMrgihp985dFbgx6JVWQ,spotify:track:4ZzMrgihp985dFbgx6JVWQ,Master of Puppets (Remastered Deluxe Box Set),"The Four Horsemen (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",22,1986-03-03,11,0.244,0.975,0,-8.456,1,0.122,0.277,0.338,0.623,0.123,124.91,320833,4
4swdbgxSk1fnWiWfwHFRgR,spotify:track:4swdbgxSk1fnWiWfwHFRgR,Master of Puppets (Remastered Deluxe Box Set),"Guitar Solo (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",21,1986-03-03,12,0.177,0.909,11,-12.495,0,0.126,0.879,0.793,0.692,0.0846,126.703,191859,3
4qcOwny0o1ipoOzv56p89P,spotify:track:4qcOwny0o1ipoOzv56p89P,Master of Puppets (Remastered Deluxe Box Set),"Am I Evil? (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",22,1986-03-03,13,0.252,0.964,5,-8.75,1,0.159,0.13,0.677,0.464,0.164,94.484,222404,4
4234OWTizoFimewbRU4ZYf,spotify:track:4234OWTizoFimewbRU4ZYf,Master of Puppets (Remastered Deluxe Box Set),"Whiplash (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",21,1986-03-03,14,0.101,0.996,0,-8.295,1,0.123,0.167,0.814,0.953,0.0359,182.056,284249,4
47IHXOTL3pfPa1XWpexn44,spotify:track:47IHXOTL3pfPa1XWpexn44,Master of Puppets (Remastered Deluxe Box Set),"Battery (October 1985, Work in Progress Rough Mix)",22,1986-03-03,1,0.432,0.874,11,-10.43,0,0.0471,0.0385,0.965,0.216,0.46,97.098,309019,4
3Jw2pNF791MKz8i9PBHgRW,spotify:track:3Jw2pNF791MKz8i9PBHgRW,Master of Puppets (Remastered Deluxe Box Set),"Master of Puppets (November 1985, Work in Progress Rough Mix)",22,1986-03-03,2,0.587,0.782,0,-11.042,1,0.0363,0.0819,0.959,0.11,0.663,103.962,523733,4
6QTTL9w1cDoKdRSzkQB3PB,spotify:track:6QTTL9w1cDoKdRSzkQB3PB,Master of Puppets (Remastered Deluxe Box Set),"The Thing That Should Not Be (December 1985, Work in Progress Rough Mix)",20,1986-03-03,3,0.693,0.638,9,-10.731,1,0.0343,0.00741,0.962,0.145,0.396,111.853,381631,4
28FaQOfbERgJfA7pnsoHbH,spotify:track:28FaQOfbERgJfA7pnsoHbH,Master of Puppets (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (November 1985, Work in Progress Rough Mix)",20,1986-03-03,4,0.344,0.811,0,-10.941,1,0.0379,0.00906,0.964,0.0993,0.17,94.791,389196,4
04iyAAP6tqUt2hOr5SkIvM,spotify:track:04iyAAP6tqUt2hOr5SkIvM,Master of Puppets (Remastered Deluxe Box Set),"Disposable Heroes (November 1985, Work in Progress Rough Mix)",20,1986-03-03,5,0.305,0.726,11,-8.857,0,0.0532,0.0181,0.817,0.16,0.386,89.788,505846,4
5VYNcqxIY4LU7ux000wpsT,spotify:track:5VYNcqxIY4LU7ux000wpsT,Master of Puppets (Remastered Deluxe Box Set),"Leper Messiah (December 1985, Work in Progress Rough Mix)",20,1986-03-03,6,0.421,0.738,11,-8.563,1,0.0489,0.000919,0.542,0.392,0.558,138.032,345004,4
7gcE1UcCzpoNSQ814E655V,spotify:track:7gcE1UcCzpoNSQ814E655V,Master of Puppets (Remastered Deluxe Box Set),"Orion (November 1985, Work in Progress Rough Mix)",21,1986-03-03,7,0.52,0.72,4,-11.207,1,0.0555,0.033,0.945,0.125,0.277,129.166,501531,4
0mVbZxH0P6fdFqlyzzX59S,spotify:track:0mVbZxH0P6fdFqlyzzX59S,Master of Puppets (Remastered Deluxe Box Set),"Damage, Inc. (October 1985, Work in Progress Rough Mix)",18,1986-03-03,8,0.237,0.799,1,-10.914,0,0.0548,0.00969,0.962,0.0745,0.81,187.195,254424,4
7HOHbUG5hcihgn8ajkfzU9,spotify:track:7HOHbUG5hcihgn8ajkfzU9,Master of Puppets (Remastered Deluxe Box Set),The Money Will Roll Right In (Work in Progress Rough Mix),22,1986-03-03,9,0.581,0.861,9,-8.768,0,0.0333,0.00483,0.967,0.199,0.779,117.603,176863,4
37nZWTXxSQPlLbnotBoa2Q,spotify:track:37nZWTXxSQPlLbnotBoa2Q,Master of Puppets (Remastered Deluxe Box Set),The Prince (Work in Progress Rough Mix),19,1986-03-03,10,0.249,0.872,9,-9.406,0,0.0688,0.000818,0.937,0.367,0.784,157.959,286027,4
4ZOxCp96XlihuKXmx2BoWE,spotify:track:4ZOxCp96XlihuKXmx2BoWE,Master of Puppets (Remastered Deluxe Box Set),"Battery (1985, from James' Riff Tapes)",0,1986-03-03,1,0.525,0.0571,9,-21.806,0,0.0407,0.972,0.922,0.111,0.0,112.601,16326,4
2BPia6vE1uzQk3p604G1yD,spotify:track:2BPia6vE1uzQk3p604G1yD,Master of Puppets (Remastered Deluxe Box Set),"Battery (1985, from James' Riff Tapes II)",18,1986-03-03,2,0.354,0.441,11,-11.183,0,0.0512,0.347,0.94,0.142,0.508,101.694,67257,4
3dyuqD1AQNS1xLiHthQx8N,spotify:track:3dyuqD1AQNS1xLiHthQx8N,Master of Puppets (Remastered Deluxe Box Set),"Master of Puppets (1985, from Kirk's Riff Tapes)",24,1986-03-03,3,0.337,0.393,0,-20.604,0,0.0644,0.984,0.862,0.465,0.617,85.31,37311,4
3BByTcaS9J1NtGEhcQloB9,spotify:track:3BByTcaS9J1NtGEhcQloB9,Master of Puppets (Remastered Deluxe Box Set),"Master of Puppets (1985, from James' Riff Tapes)",22,1986-03-03,4,0.434,0.249,4,-16.969,0,0.0569,0.955,0.323,0.122,0.617,96.684,100618,4
3PypxDNiBS34SCZLu7h85m,spotify:track:3PypxDNiBS34SCZLu7h85m,Master of Puppets (Remastered Deluxe Box Set),"Master of Puppets (1985, from James' Riff Tapes II)",1,1986-03-03,5,0.34,0.482,0,-15.011,1,0.105,0.308,6.9e-05,0.279,0.779,147.365,29032,3
74TDqb2WqpApdqXUnPrLDL,spotify:track:74TDqb2WqpApdqXUnPrLDL,Master of Puppets (Remastered Deluxe Box Set),"The Thing That Should Not Be (1985, from James' Riff Tapes)",18,1986-03-03,6,0.735,0.313,4,-19.979,1,0.124,0.25,0.757,0.107,0.115,92.583,34913,3
5RKGoSx78QvZ8ZrkLKNNra,spotify:track:5RKGoSx78QvZ8ZrkLKNNra,Master of Puppets (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (1985, from James' Riff Tapes)",19,1986-03-03,7,0.51,0.36,11,-16.341,0,0.0321,0.733,0.911,0.0957,0.244,96.202,127267,4
2CmtCEy6CZCGzEBgZgLnGl,spotify:track:2CmtCEy6CZCGzEBgZgLnGl,Master of Puppets (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (1985, from James' Riff Tapes II)",18,1986-03-03,8,0.466,0.504,4,-12.231,1,0.0913,0.921,0.928,0.128,0.403,104.888,117840,4
1d01tTOefejSF0StVRt9xQ,spotify:track:1d01tTOefejSF0StVRt9xQ,Master of Puppets (Remastered Deluxe Box Set),"Disposable Heroes (1985, from Kirk's Riff Tapes)",17,1986-03-03,9,0.3,0.428,6,-19.03,0,0.0472,0.995,0.441,0.479,0.833,94.1,86956,4
5q1wool6dVVbLoY4d7oTVe,spotify:track:5q1wool6dVVbLoY4d7oTVe,Master of Puppets (Remastered Deluxe Box Set),"Disposable Heroes (1985, from James' Riff Tapes)",17,1986-03-03,10,0.451,0.332,4,-13.652,1,0.065,0.97,0.592,0.119,0.568,80.717,32334,1
0rd6MFZ6ySFCNsWBguSxcO,spotify:track:0rd6MFZ6ySFCNsWBguSxcO,Master of Puppets (Remastered Deluxe Box Set),"Leper Messiah (1985, from James' Riff Tapes)",17,1986-03-03,11,0.722,0.234,4,-13.734,0,0.398,0.715,0.842,0.0914,0.299,64.023,53555,4
